movieId,title,genre,year,clean_title
88235,"Guard, The (2011)",Comedy,2011,"Guard, The"
88235,"Guard, The (2011)",Crime,2011,"Guard, The"
225025,Centipede Horror (1982),Horror,1982,Centipede Horror
275603,"Snoopy Presents: To Mom (and Dad), With Love (2022)",Animation,2022,"Snoopy Presents: To Mom (and Dad), With Love"
284183,Pueblerina (1949),Drama,1949,Pueblerina
284183,Pueblerina (1949),Romance,1949,Pueblerina
288875,The Retirement Plan (2023),Action,2023,The Retirement Plan
288875,The Retirement Plan (2023),Comedy,2023,The Retirement Plan
99108,"Girl on a Motorcycle, The (1968)",Drama,1968,"Girl on a Motorcycle, The"
99108,"Girl on a Motorcycle, The (1968)",Romance,1968,"Girl on a Motorcycle, The"
69429,Home from the Hill (1960),Drama,1960,Home from the Hill
69429,Home from the Hill (1960),Romance,1960,Home from the Hill
163430,A Simple Story (1991),Drama,1991,A Simple Story
187535,Bróder (2010),Drama,2010,Bróder
130704,Hot T-Shirts (1980),Action,1980,Hot T-Shirts
32277,Girl Crazy (1943),Comedy,1943,Girl Crazy
32277,Girl Crazy (1943),Musical,1943,Girl Crazy
32277,Girl Crazy (1943),Romance,1943,Girl Crazy
639,Girl 6 (1996),Comedy,1996,Girl 6
639,Girl 6 (1996),Drama,1996,Girl 6
27232,Beautiful Joe (2000),Comedy,2000,Beautiful Joe
27232,Beautiful Joe (2000),Drama,2000,Beautiful Joe
27232,Beautiful Joe (2000),Romance,2000,Beautiful Joe
274287,Bear Witness (2022),Documentary,2022,Bear Witness
196001,My Life with James Dean (2017),Comedy,2017,My Life with James Dean
151969,Style (2001),Thriller,2001,Style
159622,8213: Gacy House (2010),Crime,2010,8213: Gacy House
159622,8213: Gacy House (2010),Horror,2010,8213: Gacy House
159622,8213: Gacy House (2010),Mystery,2010,8213: Gacy House
143888,Gallows Road (2015),Drama,2015,Gallows Road
267928,Unreal News Reel (1923),Comedy,1923,Unreal News Reel
169234,White Wolves - A Cry in the Wild II (1993),Action,1993,White Wolves - A Cry in the Wild II
169234,White Wolves - A Cry in the Wild II (1993),Adventure,1993,White Wolves - A Cry in the Wild II
169234,White Wolves - A Cry in the Wild II (1993),Children,1993,White Wolves - A Cry in the Wild II
262581,Marathon (1993),Documentary,1993,Marathon
176955,It's Gawd! (2017),Comedy,2017,It's Gawd!
176955,It's Gawd! (2017),Drama,2017,It's Gawd!
255263,The Bikes of Wrath (2018),Documentary,2018,The Bikes of Wrath
235981,Psycho Prom Queen (2018),Thriller,2018,Psycho Prom Queen
289043,Blondi (2023),Comedy,2023,Blondi
289043,Blondi (2023),Drama,2023,Blondi
187197,Hitler's Hollywood (2017),Documentary,2017,Hitler's Hollywood
47566,Born to Kill (1947),Crime,1947,Born to Kill
47566,Born to Kill (1947),Drama,1947,Born to Kill
47566,Born to Kill (1947),Film-Noir,1947,Born to Kill
168504,Abou Ben Boogie (1944),Animation,1944,Abou Ben Boogie
199265,The Fall of the American Empire (2018),Drama,2018,The Fall of the American Empire
181895,The Simple Things (1953),Animation,1953,The Simple Things
181895,The Simple Things (1953),Children,1953,The Simple Things
181895,The Simple Things (1953),Comedy,1953,The Simple Things
145034,Journey to the Shore (2015),Drama,2015,Journey to the Shore
145034,Journey to the Shore (2015),Fantasy,2015,Journey to the Shore
145034,Journey to the Shore (2015),Romance,2015,Journey to the Shore
154798,A Story of the Forest: Mavka (1980),Fantasy,1980,A Story of the Forest: Mavka
186103,Beneath Clouds (2002),Drama,2002,Beneath Clouds
186103,Beneath Clouds (2002),Romance,2002,Beneath Clouds
81429,"Maze, The (2010)",Horror,2010,"Maze, The"
176187,An American Vampire Story (1997),Comedy,1997,An American Vampire Story
176187,An American Vampire Story (1997),Horror,1997,An American Vampire Story
284637,The Merry Old Soul (1935),Animation,1935,The Merry Old Soul
183209,Malasartes e o Duelo com a Morte (2017),Comedy,2017,Malasartes e o Duelo com a Morte
141402,Star Trek: Renegades (2015),Action,2015,Star Trek: Renegades
141402,Star Trek: Renegades (2015),Adventure,2015,Star Trek: Renegades
141402,Star Trek: Renegades (2015),Sci-Fi,2015,Star Trek: Renegades
172271,Perfect Opposites (2004),Comedy,2004,Perfect Opposites
172271,Perfect Opposites (2004),Drama,2004,Perfect Opposites
172271,Perfect Opposites (2004),Romance,2004,Perfect Opposites
173133,Brides of Blood (1968),Horror,1968,Brides of Blood
173133,Brides of Blood (1968),Sci-Fi,1968,Brides of Blood
5784,Ghost Ship (2002),Horror,2002,Ghost Ship
149780,Love Now (2007),Romance,2007,Love Now
177245,Same Kind of Different as Me (2017),Drama,2017,Same Kind of Different as Me
178029,Films to Keep You Awake: To Let (2006),Horror,2006,Films to Keep You Awake: To Let
178029,Films to Keep You Awake: To Let (2006),Thriller,2006,Films to Keep You Awake: To Let
123397,Lotte from Gadgetville (2006),NA,2006,Lotte from Gadgetville
288579,Dave Lester: And How Did That Make You Feel? (2023),Comedy,2023,Dave Lester: And How Did That Make You Feel?
229611,Jonathan Coulton: Best.Concert.Ever,NA,NA,Jonathan Coulton: Best.Concert.Ever
170771,The Recipe (2010),Drama,2010,The Recipe
170771,The Recipe (2010),Mystery,2010,The Recipe
170771,The Recipe (2010),Romance,2010,The Recipe
170771,The Recipe (2010),Thriller,2010,The Recipe
211267,Demon in the Bottle (1996),Adventure,1996,Demon in the Bottle
211267,Demon in the Bottle (1996),Children,1996,Demon in the Bottle
211267,Demon in the Bottle (1996),Comedy,1996,Demon in the Bottle
211267,Demon in the Bottle (1996),Fantasy,1996,Demon in the Bottle
268618,I Was a Simple Man (2021),Drama,2021,I Was a Simple Man
228267,A Clockwork Blue (1972),NA,1972,A Clockwork Blue
210931,A Snow Globe Christmas (2013),Comedy,2013,A Snow Globe Christmas
210931,A Snow Globe Christmas (2013),Drama,2013,A Snow Globe Christmas
194248,The Business of Amateurs (2016),Documentary,2016,The Business of Amateurs
166346,The Wedding Pact (2014),Comedy,2014,The Wedding Pact
166346,The Wedding Pact (2014),Romance,2014,The Wedding Pact
199187,Hoaxed (2019),NA,2019,Hoaxed
4449,Adanggaman (2000),Drama,2000,Adanggaman
3104,Midnight Run (1988),Action,1988,Midnight Run
3104,Midnight Run (1988),Comedy,1988,Midnight Run
3104,Midnight Run (1988),Crime,1988,Midnight Run
3104,Midnight Run (1988),Thriller,1988,Midnight Run
159069,Comedy of the Strict Regime (1993),Comedy,1993,Comedy of the Strict Regime
3279,Knockout (2000),Action,2000,Knockout
3279,Knockout (2000),Drama,2000,Knockout
113288,Ambush (1950),Western,1950,Ambush
258127,Cries of the Unborn (2017),Drama,2017,Cries of the Unborn
242908,The Seventh Day (2021),Horror,2021,The Seventh Day
265544,Golden Eyes (1968),Drama,1968,Golden Eyes
245340,Spills and Chills (1949),NA,1949,Spills and Chills
219101,The Will (2020),Drama,2020,The Will
219101,The Will (2020),Romance,2020,The Will
132575,50 to 1 (2014),Drama,2014,50 to 1
2524,"Towering Inferno, The (1974)",Action,1974,"Towering Inferno, The"
2524,"Towering Inferno, The (1974)",Adventure,1974,"Towering Inferno, The"
2524,"Towering Inferno, The (1974)",Drama,1974,"Towering Inferno, The"
2524,"Towering Inferno, The (1974)",Thriller,1974,"Towering Inferno, The"
151581,Il terrorista (1963),NA,1963,Il terrorista
148921,The Legend of Barney Thomson (2015),Comedy,2015,The Legend of Barney Thomson
148921,The Legend of Barney Thomson (2015),Drama,2015,The Legend of Barney Thomson
148921,The Legend of Barney Thomson (2015),Thriller,2015,The Legend of Barney Thomson
36799,Sometimes in April (2005),Drama,2005,Sometimes in April
36799,Sometimes in April (2005),War,2005,Sometimes in April
158514,To the Last Man (1933),Western,1933,To the Last Man
5401,Undercover Brother (2002),Comedy,2002,Undercover Brother
174837,The Postmaster (1972),NA,1972,The Postmaster
206688,13 Demons (2016),Thriller,2016,13 Demons
124673,Tenth Avenue Angel (1948),Drama,1948,Tenth Avenue Angel
193067,The Mountain (2018),Drama,2018,The Mountain
200572,Lost Airmen of Buchenwald (2011),Documentary,2011,Lost Airmen of Buchenwald
200572,Lost Airmen of Buchenwald (2011),War,2011,Lost Airmen of Buchenwald
272905,Scenes from a Marriage (1974),Drama,1974,Scenes from a Marriage
272905,Scenes from a Marriage (1974),Romance,1974,Scenes from a Marriage
213920,Aphrodisiac!: The Sexual Secret of Marijuana (1971),Documentary,1971,Aphrodisiac!: The Sexual Secret of Marijuana
132954,Awake: The Life of Yogananda (2014),Documentary,2014,Awake: The Life of Yogananda
143047,Dark Blood (2012),Thriller,2012,Dark Blood
235143,Poitín (1978),Drama,1978,Poitín
145368,The Profane Exhibit (2013),Horror,2013,The Profane Exhibit
217015,Family Without a Dinner Table (1985),Drama,1985,Family Without a Dinner Table
233939,A Very Charming Christmas Town (2020),Romance,2020,A Very Charming Christmas Town
142470,City Beneath the Sea (1971),Action,1971,City Beneath the Sea
142470,City Beneath the Sea (1971),Sci-Fi,1971,City Beneath the Sea
128065,The Cape Town Affair (1967),Action,1967,The Cape Town Affair
128065,The Cape Town Affair (1967),Thriller,1967,The Cape Town Affair
200144,"Young, Single & Angry (2006)",Comedy,2006,"Young, Single & Angry"
200144,"Young, Single & Angry (2006)",Romance,2006,"Young, Single & Angry"
123894,Fairy Tales (1978),Comedy,1978,Fairy Tales
123894,Fairy Tales (1978),Romance,1978,Fairy Tales
123061,"Goodbye, Mr. President (1987)",NA,1987,"Goodbye, Mr. President"
41753,8 Million Ways to Die (1986),Action,1986,8 Million Ways to Die
41753,8 Million Ways to Die (1986),Adventure,1986,8 Million Ways to Die
41753,8 Million Ways to Die (1986),Crime,1986,8 Million Ways to Die
41753,8 Million Ways to Die (1986),Thriller,1986,8 Million Ways to Die
94819,You Can't Win 'Em All (1970),Adventure,1970,You Can't Win 'Em All
94819,You Can't Win 'Em All (1970),Comedy,1970,You Can't Win 'Em All
94819,You Can't Win 'Em All (1970),War,1970,You Can't Win 'Em All
207427,The boundaries (1995),Drama,1995,The boundaries
204538,Bottom of the 9th (2019),Crime,2019,Bottom of the 9th
204538,Bottom of the 9th (2019),Drama,2019,Bottom of the 9th
274667,Drake's Venture (1980),Drama,1980,Drake's Venture
192799,Bad Reputation (2018),Documentary,2018,Bad Reputation
6038,Tune in Tomorrow... (1990),Comedy,1990,Tune in Tomorrow...
6038,Tune in Tomorrow... (1990),Romance,1990,Tune in Tomorrow...
262707,My Father Is an Airplane (2021),Drama,2021,My Father Is an Airplane
159500,"Amigo, Stay Away (1972)",Western,1972,"Amigo, Stay Away"
208677,Every Song is About Me (2010),Comedy,2010,Every Song is About Me
208677,Every Song is About Me (2010),Romance,2010,Every Song is About Me
191159,Cold Sweat (2010),Action,2010,Cold Sweat
191159,Cold Sweat (2010),Horror,2010,Cold Sweat
191159,Cold Sweat (2010),Thriller,2010,Cold Sweat
164859,Escape to Witch Mountain (1995),Adventure,1995,Escape to Witch Mountain
164859,Escape to Witch Mountain (1995),Children,1995,Escape to Witch Mountain
164859,Escape to Witch Mountain (1995),Fantasy,1995,Escape to Witch Mountain
204640,Grappler Baki (1994),Action,1994,Grappler Baki
204640,Grappler Baki (1994),Animation,1994,Grappler Baki
73513,"Swades: We, the People (Our Country) (2004)",Drama,2004,"Swades: We, the People (Our Country)"
159644,Christmas in Compton (2012),Comedy,2012,Christmas in Compton
145326,Uncertain Glory (1944),Drama,1944,Uncertain Glory
235655,Alien Girl (2010),Action,2010,Alien Girl
235655,Alien Girl (2010),Drama,2010,Alien Girl
133953,Henry Goes Arizona (1939),NA,1939,Henry Goes Arizona
177517,End Day (2005),Drama,2005,End Day
177517,End Day (2005),Thriller,2005,End Day
130660,The Happy Hooker (1975),Comedy,1975,The Happy Hooker
130660,The Happy Hooker (1975),Drama,1975,The Happy Hooker
130660,The Happy Hooker (1975),Romance,1975,The Happy Hooker
230705,Children of the Corn (2020),Horror,2020,Children of the Corn
230705,Children of the Corn (2020),Thriller,2020,Children of the Corn
72178,Welcome to Dongmakgol (2005),Comedy,2005,Welcome to Dongmakgol
72178,Welcome to Dongmakgol (2005),Drama,2005,Welcome to Dongmakgol
72178,Welcome to Dongmakgol (2005),War,2005,Welcome to Dongmakgol
158707,Chariot (2013),Drama,2013,Chariot
158707,Chariot (2013),Thriller,2013,Chariot
114398,Chad Hanna (1940),Drama,1940,Chad Hanna
114398,Chad Hanna (1940),Romance,1940,Chad Hanna
101428,Kill for Me (2013),Drama,2013,Kill for Me
101428,Kill for Me (2013),Thriller,2013,Kill for Me
185421,If There Be Thorns (2015),Drama,2015,If There Be Thorns
140671,The Black Hand (1973),Crime,1973,The Black Hand
209085,The Mistletoe Secret (2019),Romance,2019,The Mistletoe Secret
1623,Wishmaster (1997),Horror,1997,Wishmaster
192115,Room 205 of Fear (2011),Drama,2011,Room 205 of Fear
192115,Room 205 of Fear (2011),Horror,2011,Room 205 of Fear
153752,White Fire (1984),Action,1984,White Fire
153752,White Fire (1984),Thriller,1984,White Fire
235767,Paranormal Effect (2010),Horror,2010,Paranormal Effect
235767,Paranormal Effect (2010),Mystery,2010,Paranormal Effect
235767,Paranormal Effect (2010),Thriller,2010,Paranormal Effect
154019,Stagecoach of the Condemned (1970),Western,1970,Stagecoach of the Condemned
128391,Destruction Force (1977),Crime,1977,Destruction Force
143009,Pure (2009),Drama,2009,Pure
245366,Kapaemahu (2020),Animation,2020,Kapaemahu
245366,Kapaemahu (2020),Fantasy,2020,Kapaemahu
69906,Possessed (2000),Drama,2000,Possessed
69906,Possessed (2000),Horror,2000,Possessed
925,Golden Earrings (1947),Adventure,1947,Golden Earrings
925,Golden Earrings (1947),Romance,1947,Golden Earrings
925,Golden Earrings (1947),War,1947,Golden Earrings
121229,Lady Cocoa (1975),Crime,1975,Lady Cocoa
121229,Lady Cocoa (1975),Drama,1975,Lady Cocoa
161060,Goldstone (2016),Crime,2016,Goldstone
161060,Goldstone (2016),Thriller,2016,Goldstone
287053,Who is Mihri (2022),Documentary,2022,Who is Mihri
188021,You Choose! (2017),Comedy,2017,You Choose!
188021,You Choose! (2017),Romance,2017,You Choose!
1036,Die Hard (1988),Action,1988,Die Hard
1036,Die Hard (1988),Crime,1988,Die Hard
1036,Die Hard (1988),Thriller,1988,Die Hard
5783,Derrida (2002),Documentary,2002,Derrida
34240,"Karol: A Man Who Became Pope (Karol, un uomo diventato Papa) (Karol. Czlowiek, który zostal papiezem) (2005)",Drama,2005,"Karol: A Man Who Became Pope (Karol, un uomo diventato Papa) (Karol. Czlowiek, który zostal papiezem)"
192689,Two in Love (1965),Drama,1965,Two in Love
192689,Two in Love (1965),Romance,1965,Two in Love
70898,Post Grad (2009),Comedy,2009,Post Grad
105827,Rebirth of Mothra (1996),Action,1996,Rebirth of Mothra
105827,Rebirth of Mothra (1996),Fantasy,1996,Rebirth of Mothra
105827,Rebirth of Mothra (1996),Sci-Fi,1996,Rebirth of Mothra
166962,This Unnameable Little Broom (1985),Animation,1985,This Unnameable Little Broom
83086,Burlesque (2010),Drama,2010,Burlesque
83086,Burlesque (2010),Musical,2010,Burlesque
83086,Burlesque (2010),Romance,2010,Burlesque
442,Demolition Man (1993),Action,1993,Demolition Man
442,Demolition Man (1993),Adventure,1993,Demolition Man
442,Demolition Man (1993),Sci-Fi,1993,Demolition Man
213365,Be My Baby (2006),Comedy,2006,Be My Baby
213365,Be My Baby (2006),Romance,2006,Be My Baby
146788,"Joyeux Noël, Bonne Année (1989)",Comedy,1989,"Joyeux Noël, Bonne Année"
146788,"Joyeux Noël, Bonne Année (1989)",Drama,1989,"Joyeux Noël, Bonne Année"
152167,Ho visto le stelle (2003),Comedy,2003,Ho visto le stelle
211466,This Joint Is Jumpin' (2001),NA,2001,This Joint Is Jumpin'
206819,Anna (2017),Horror,2017,Anna
73511,Horsemen (2009),Crime,2009,Horsemen
73511,Horsemen (2009),Drama,2009,Horsemen
73511,Horsemen (2009),Horror,2009,Horsemen
73511,Horsemen (2009),Mystery,2009,Horsemen
73511,Horsemen (2009),Thriller,2009,Horsemen
198743,Inner Sanctum (1948),Mystery,1948,Inner Sanctum
198743,Inner Sanctum (1948),Thriller,1948,Inner Sanctum
139138,Paruthiveeran (2007),Action,2007,Paruthiveeran
139138,Paruthiveeran (2007),Drama,2007,Paruthiveeran
267766,The Super Bob Einstein Movie (2021),Documentary,2021,The Super Bob Einstein Movie
87890,"Carey Treatment, The (1972)",Mystery,1972,"Carey Treatment, The"
160321,The Drummer (2007),Action,2007,The Drummer
160321,The Drummer (2007),Drama,2007,The Drummer
216677,The Blackout (2015),Drama,2015,The Blackout
216677,The Blackout (2015),Thriller,2015,The Blackout
209901,Year of Enlightment (1986),Drama,1986,Year of Enlightment
209901,Year of Enlightment (1986),War,1986,Year of Enlightment
173589,Assault of the Killer Bimbos (1988),Action,1988,Assault of the Killer Bimbos
173589,Assault of the Killer Bimbos (1988),Comedy,1988,Assault of the Killer Bimbos
173589,Assault of the Killer Bimbos (1988),Thriller,1988,Assault of the Killer Bimbos
161958,Joshy (2016),Comedy,2016,Joshy
89629,Point Blank (À bout portant) (2010),Action,2010,Point Blank (À bout portant)
89629,Point Blank (À bout portant) (2010),Crime,2010,Point Blank (À bout portant)
89629,Point Blank (À bout portant) (2010),Thriller,2010,Point Blank (À bout portant)
154560,Dreamland (2007),Horror,2007,Dreamland
154560,Dreamland (2007),Mystery,2007,Dreamland
154560,Dreamland (2007),Sci-Fi,2007,Dreamland
280988,Mandrake (2022),Horror,2022,Mandrake
27268,Bruiser (2000),Horror,2000,Bruiser
27268,Bruiser (2000),Thriller,2000,Bruiser
364,"Lion King, The (1994)",Adventure,1994,"Lion King, The"
364,"Lion King, The (1994)",Animation,1994,"Lion King, The"
364,"Lion King, The (1994)",Children,1994,"Lion King, The"
364,"Lion King, The (1994)",Drama,1994,"Lion King, The"
364,"Lion King, The (1994)",Musical,1994,"Lion King, The"
364,"Lion King, The (1994)",IMAX,1994,"Lion King, The"
9006,"Garden of Allah, The (1936)",Drama,1936,"Garden of Allah, The"
213614,I Am Jonas (2018),Drama,2018,I Am Jonas
213614,I Am Jonas (2018),Romance,2018,I Am Jonas
189345,The Doctor From India,NA,NA,The Doctor From India
3746,Butterfly (La lengua de las mariposas) (1999),Drama,1999,Butterfly (La lengua de las mariposas)
140431,The Biscuit Eater (1940),NA,1940,The Biscuit Eater
277520,Crimean (2014),Drama,2014,Crimean
277520,Crimean (2014),War,2014,Crimean
3295,Raining Stones (1993),Drama,1993,Raining Stones
200458,Nie kłam kochanie (2008),Comedy,2008,Nie kłam kochanie
233623,Nothing Happens (2017),Animation,2017,Nothing Happens
189971,Pohjan tähteet (1969),Comedy,1969,Pohjan tähteet
220432,Chintu Ka Birthday (2020),Drama,2020,Chintu Ka Birthday
287509,Anwar: The Untold Story (2023),Drama,2023,Anwar: The Untold Story
8998,That's Entertainment (1974),Documentary,1974,That's Entertainment
539,Sleepless in Seattle (1993),Comedy,1993,Sleepless in Seattle
539,Sleepless in Seattle (1993),Drama,1993,Sleepless in Seattle
539,Sleepless in Seattle (1993),Romance,1993,Sleepless in Seattle
224605,#Roxy (2018),Comedy,2018,#Roxy
224605,#Roxy (2018),Romance,2018,#Roxy
606,Candyman: Farewell to the Flesh (1995),Fantasy,1995,Candyman: Farewell to the Flesh
606,Candyman: Farewell to the Flesh (1995),Horror,1995,Candyman: Farewell to the Flesh
228329,Tom's Midnight Garden (1999),Children,1999,Tom's Midnight Garden
228329,Tom's Midnight Garden (1999),Mystery,1999,Tom's Midnight Garden
26113,"Best Man, The (1964)",Comedy,1964,"Best Man, The"
26113,"Best Man, The (1964)",Drama,1964,"Best Man, The"
183387,Sorochinskaya yarmarka (Sorochintsi Fair) (2004),Children,2004,Sorochinskaya yarmarka (Sorochintsi Fair)
108895,Gamera vs. Guiron (1969),Action,1969,Gamera vs. Guiron
108895,Gamera vs. Guiron (1969),Adventure,1969,Gamera vs. Guiron
250610,No Parking Hare (1954),Animation,1954,No Parking Hare
250610,No Parking Hare (1954),Comedy,1954,No Parking Hare
166948,The Oath (2016),Crime,2016,The Oath
166948,The Oath (2016),Drama,2016,The Oath
166948,The Oath (2016),Thriller,2016,The Oath
192433,Red Peony Gambler (1968),Action,1968,Red Peony Gambler
192433,Red Peony Gambler (1968),Comedy,1968,Red Peony Gambler
192433,Red Peony Gambler (1968),Drama,1968,Red Peony Gambler
192433,Red Peony Gambler (1968),Romance,1968,Red Peony Gambler
192433,Red Peony Gambler (1968),Thriller,1968,Red Peony Gambler
265196,The Blood Drinkers (1964),Horror,1964,The Blood Drinkers
161420,The Dark Avenger (1955),Action,1955,The Dark Avenger
161420,The Dark Avenger (1955),Adventure,1955,The Dark Avenger
81564,Megamind (2010),Action,2010,Megamind
81564,Megamind (2010),Animation,2010,Megamind
81564,Megamind (2010),Children,2010,Megamind
81564,Megamind (2010),Comedy,2010,Megamind
81564,Megamind (2010),Sci-Fi,2010,Megamind
81564,Megamind (2010),IMAX,2010,Megamind
170173,Mrs. Amworth (1975),Horror,1975,Mrs. Amworth
170173,Mrs. Amworth (1975),Mystery,1975,Mrs. Amworth
161856,Masked Raiders (1949),Western,1949,Masked Raiders
162174,The Last Treasure Hunt (2015),NA,2015,The Last Treasure Hunt
27449,Berlin Is in Germany (2001),Drama,2001,Berlin Is in Germany
194955,Ted - Show Me Love (2018),Drama,2018,Ted - Show Me Love
266630,The Monkey King: Reborn (2021),Action,2021,The Monkey King: Reborn
266630,The Monkey King: Reborn (2021),Animation,2021,The Monkey King: Reborn
266630,The Monkey King: Reborn (2021),Fantasy,2021,The Monkey King: Reborn
216901,Taking Father Home (2005),Drama,2005,Taking Father Home
268212,What Lies West (2019),NA,2019,What Lies West
1980,Friday the 13th Part VII: The New Blood (1988),Horror,1988,Friday the 13th Part VII: The New Blood
85298,Black Lightning (Chernaya Molniya) (2009),Action,2009,Black Lightning (Chernaya Molniya)
85298,Black Lightning (Chernaya Molniya) (2009),Adventure,2009,Black Lightning (Chernaya Molniya)
85298,Black Lightning (Chernaya Molniya) (2009),Sci-Fi,2009,Black Lightning (Chernaya Molniya)
268004,Ce que je vois de mon sixième (1901),NA,1901,Ce que je vois de mon sixième
6707,Cabin Fever (2002),Horror,2002,Cabin Fever
6707,Cabin Fever (2002),Thriller,2002,Cabin Fever
123157,Julius Caesar (1971),Drama,1971,Julius Caesar
91273,Bunraku (2010),Action,2010,Bunraku
91273,Bunraku (2010),Drama,2010,Bunraku
91273,Bunraku (2010),Fantasy,2010,Bunraku
202283,Wiener Dog Internationals (2015),Comedy,2015,Wiener Dog Internationals
4553,They Live (1988),Action,1988,They Live
4553,They Live (1988),Sci-Fi,1988,They Live
4553,They Live (1988),Thriller,1988,They Live
150768,Wire Cutters (2014),Animation,2014,Wire Cutters
229157,Christmas Catch (2018),Romance,2018,Christmas Catch
192411,Freaky Friday (2018),Children,2018,Freaky Friday
192411,Freaky Friday (2018),Fantasy,2018,Freaky Friday
166044,Night Shadows (1984),Horror,1984,Night Shadows
166044,Night Shadows (1984),Sci-Fi,1984,Night Shadows
166044,Night Shadows (1984),Thriller,1984,Night Shadows
172525,The Interceptor (2009),Action,2009,The Interceptor
172525,The Interceptor (2009),Sci-Fi,2009,The Interceptor
172525,The Interceptor (2009),Thriller,2009,The Interceptor
258929,The Guilty (2021),Crime,2021,The Guilty
258929,The Guilty (2021),Drama,2021,The Guilty
258929,The Guilty (2021),Thriller,2021,The Guilty
79828,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte) (1978)",Drama,1978,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte)"
6906,That Was Then... This Is Now (1985),Drama,1985,That Was Then... This Is Now
165107,Sector 4: Extraction (2014),Action,2014,Sector 4: Extraction
165107,Sector 4: Extraction (2014),War,2014,Sector 4: Extraction
283387,That Beautiful Somewhere (2007),Mystery,2007,That Beautiful Somewhere
283387,That Beautiful Somewhere (2007),Thriller,2007,That Beautiful Somewhere
479,Judgment Night (1993),Action,1993,Judgment Night
479,Judgment Night (1993),Crime,1993,Judgment Night
479,Judgment Night (1993),Thriller,1993,Judgment Night
200646,Into the Dark: I'm Just F*cking With You (2019),Comedy,2019,Into the Dark: I'm Just F*cking With You
200646,Into the Dark: I'm Just F*cking With You (2019),Horror,2019,Into the Dark: I'm Just F*cking With You
200646,Into the Dark: I'm Just F*cking With You (2019),Thriller,2019,Into the Dark: I'm Just F*cking With You
135631,Three Wise Guys (2005),Comedy,2005,Three Wise Guys
249258,The Last Hero (1982),Action,1982,The Last Hero
217228,The Counterfeit Contessa (1994),Comedy,1994,The Counterfeit Contessa
217228,The Counterfeit Contessa (1994),Romance,1994,The Counterfeit Contessa
6384,Love the Hard Way (2001),Crime,2001,Love the Hard Way
6384,Love the Hard Way (2001),Drama,2001,Love the Hard Way
6384,Love the Hard Way (2001),Romance,2001,Love the Hard Way
84686,Trader Horn (1931),Adventure,1931,Trader Horn
84686,Trader Horn (1931),Romance,1931,Trader Horn
163124,"Poverty, Inc. (2014)",Documentary,2014,"Poverty, Inc."
111259,Good People (2014),Drama,2014,Good People
111259,Good People (2014),Thriller,2014,Good People
199960,Khook (2018),Comedy,2018,Khook
199960,Khook (2018),Drama,2018,Khook
128788,Joy House (1964),Drama,1964,Joy House
128788,Joy House (1964),Romance,1964,Joy House
6272,Eye of God (1997),Drama,1997,Eye of God
212729,Lost and Found (1996),Drama,1996,Lost and Found
212729,Lost and Found (1996),Romance,1996,Lost and Found
169350,Martin Lawrence Doin’ Time (2016),Comedy,2016,Martin Lawrence Doin’ Time
246808,Technicolour Daydream (2018),Comedy,2018,Technicolour Daydream
246808,Technicolour Daydream (2018),Drama,2018,Technicolour Daydream
215985,My Stupid Boss (2016),Comedy,2016,My Stupid Boss
215985,My Stupid Boss (2016),Drama,2016,My Stupid Boss
169626,Tracy Morgan: Bona Fide (2014),Comedy,2014,Tracy Morgan: Bona Fide
241814,The Donkey King (2020),Adventure,2020,The Donkey King
241814,The Donkey King (2020),Animation,2020,The Donkey King
241814,The Donkey King (2020),Comedy,2020,The Donkey King
193009,The Pass (1988),Animation,1988,The Pass
193009,The Pass (1988),Sci-Fi,1988,The Pass
262569,13 Days in France (1968),Documentary,1968,13 Days in France
3966,Detour (1945),Crime,1945,Detour
3966,Detour (1945),Film-Noir,1945,Detour
183575,Painkiller Jane (2005),Action,2005,Painkiller Jane
183575,Painkiller Jane (2005),Drama,2005,Painkiller Jane
183575,Painkiller Jane (2005),Sci-Fi,2005,Painkiller Jane
164405,Call of Heroes (2016),Action,2016,Call of Heroes
150008,Suite 16 (1994),Romance,1994,Suite 16
150008,Suite 16 (1994),Thriller,1994,Suite 16
285771,Journey (1972),Drama,1972,Journey
112307,Thin Ice (1937),Comedy,1937,Thin Ice
112307,Thin Ice (1937),Musical,1937,Thin Ice
112307,Thin Ice (1937),Romance,1937,Thin Ice
44900,Beauty and the Bastard (Tyttö sinä olet tähti) (2005),Drama,2005,Beauty and the Bastard (Tyttö sinä olet tähti)
44900,Beauty and the Bastard (Tyttö sinä olet tähti) (2005),Musical,2005,Beauty and the Bastard (Tyttö sinä olet tähti)
44900,Beauty and the Bastard (Tyttö sinä olet tähti) (2005),Romance,2005,Beauty and the Bastard (Tyttö sinä olet tähti)
272369,Assailant (2022),Thriller,2022,Assailant
173841,Wounded Game (1977),Drama,1977,Wounded Game
233589,Destino: Estambul 68 (1967),Crime,1967,Destino: Estambul 68
243838,Servants (2020),Drama,2020,Servants
197029,Freak Show (2018),Comedy,2018,Freak Show
197029,Freak Show (2018),Drama,2018,Freak Show
4580,Cyborg (1989),Action,1989,Cyborg
4580,Cyborg (1989),Sci-Fi,1989,Cyborg
173311,Hammer (2016),Action,2016,Hammer
173311,Hammer (2016),Drama,2016,Hammer
139485,Dead End Road (2004),Action,2004,Dead End Road
